,Produktgruppe,Menge,Gewicht,Mass 1,Kunden-Nr.,Land,Zustellercode,Transportschaden
48778,PLISSEE_20,3.0,1.62,143.9,33425,IT,UPS,0
48779,PLISSEE_20,2.0,1.24,61.2,25568,DE,UPS,0
48780,PLISSEE_WA,1.0,0.71,62.7,35950,CH,UPS,0
48781,PLISSEE_20,1.0,0.82,67.0,18430,DE,UPS,0
48782,PLISSEE_20,4.0,2.87,269.8,15883,DE,UPS,0
48783,PLISSEE_20,2.0,1.345,131.4,35950,DE,UPS,0
48784,FVORHANG,2.0,1.06,120.0,22406,DE,UPS,0
48785,ROLLO,1.0,0.6,41.5,27069,DE,UPS,0
48786,PLISSEE_20,5.0,3.99,238.8,35014,RO,UPS,0
48787,REPARATUR,1.0,1.11,72.9,17885,DE,UPS,0
48788,ROLLO,12.0,0.0,828.0,36042,FR,MEYER JUMB,0
48789,ROLLO,2.0,7.295,159.0,35950,DE,UPS,0
48790,ROLLO,4.0,4.825,174.8,35950,DE,UPS,0
48791,LAMELLENVO,0.2,0.0,0.0,15134,DE,DHL,0
48794,ROLLO,6.0,0.0,276.0,24272,AT,TOUR_SPED,0
48795,LAMELLE,13.0,0.0,1163.4,37190,DE,TOUR_SPED,0
48796,JALOUSIE,3.54,0.155,0.0,18047,DE,UPS,0
48797,JALOUSIE,21.0,1.16,0.0,17715,DE,UPS,0
48798,FVORHANG,3.0,1.56,60.0,20381,DE,UPS,0
48799,LAMELLE,1.0,0.0,341.0,15058,DE,TOUR_SPED,0
48801,LAMELLENVO,0.3,0.0,0.0,19053,DE,DHL,0
48802,SONSTIGE,1.0,0.225,0.0,35950,CH,UPS,0
48803,LAMELLE,2.0,0.0,346.5,28011,DE,TOUR_SPED,0
48804,ENDKAPPEN,1.0,0.055,0.0,35950,AT,UPS,0
48806,KOLLEKTION,2.0,1.23,0.0,35690,FR,UPS,0
48807,PLISSEE_20,2.0,1.635,85.0,35950,DE,UPS,0
48808,PLISSEE_20,5.0,6.515,598.7,26785,DE,UPS,0
48809,ROLLO,1.0,3.185,150.0,35950,DE,UPS,1
48810,ROLLO,6.0,6.785,236.0,27201,FR,UPS,0
48811,VARIOROLLO,70.0,23.68,755.0,27201,FR,UPS,0
48812,ROLLO,1.0,2.4,137.0,35950,CH,UPS,0
48813,PLISSEE_20,4.0,2.975,227.8,35950,CH,UPS,0
48814,ROLLO,1.0,3.505,169.5,35950,DE,UPS,0
48815,PLISSEE_WA,9.0,12.05,496.5,15399,DE,UPS,0
48816,PLISSEE_20,8.0,9.815,828.0,21297,DE,UPS,0
48817,ZUBEHÖRBEU,3.0,0.17,0.0,35950,AT,UPS,0
48818,PLISSEE_20,2.0,1.575,163.0,35950,DE,UPS,0
48819,ROLLO,3.0,4.09,130.0,35950,DE,UPS,0
48820,PLISSEE_WA,10.0,8.495,596.9,20499,DE,UPS,0
48821,PLISSEE_20,3.0,0.64,0.0,26837,DE,UPS,0
48822,PLISSEE_20,16.0,9.27,556.3,17211,DE,UPS,0
48823,PLISSEE_WA,2.0,1.39,147.4,35950,DE,UPS,0
48824,GETRIEBE,19.0,0.685,0.0,26846,DE,UPS,0
48825,PLISSEE_WA,1.0,2.59,97.2,29717,DE,UPS,0
48826,PLISSEE_20,13.0,9.425,351.0,29667,DE,UPS,0
48827,PLISSEE_20,20.0,0.0,0.0,29696,DE,DHL,0
48828,FALTROLLO,7.0,14.39,820.0,19685,DE,UPS,0
48829,ROLLO,1.0,2.4,150.0,29655,FR,UPS,0
48830,PLISSEE_WA,5.0,7.915,165.0,21543,DE,UPS,0
48831,PLISSEE_20,5.0,4.465,266.5,22539,DE,UPS,0
48832,ROLLO,11.0,13.415000000000001,536.8,27201,FR,UPS,0
48833,PLISSEE_WA,17.0,11.96,833.6,18211,DE,UPS,0
48834,PLISSEE_20,14.0,8.095,390.6,18211,DE,UPS,0
48835,ROLLO,4.0,10.11,285.4,25037,DE,UPS,0
48836,PLISSEE_20,2.0,2.505,0.0,24453,DE,UPS,0
48837,ROLLO,1.0,0.795,77.5,35950,DE,UPS,0
48838,ROLLO,1.0,3.175,140.0,35950,DE,UPS,0
48839,FVORHANG,15.0,4.66,360.0,33989,DE,UPS,0
48840,PLISSEE_20,1.0,0.795,72.7,35950,DE,UPS,0
48841,ROLLO,1.0,0.6,39.7,19355,DE,UPS,0
48842,JALOUSIE,1.0,2.28,81.8,27949,DE,UPS,0
48843,PLISSEE_20,1.0,0.86,71.2,35950,DE,UPS,0
48844,PLISSEE_20,1.0,0.68,81.2,35950,DE,UPS,0
48845,JALOUSIE,4.0,6.41,100.0,20557,DE,UPS,0
48846,PLISSEE_20,2.0,1.415,144.9,35950,DE,UPS,0
48847,PLISSEE_20,4.0,3.44,379.8,35950,DE,UPS,0
48848,ROLLO,1.0,0.58,50.7,35950,DE,UPS,0
48849,PLISSEE_20,6.0,3.425,213.60000000000002,35950,DE,UPS,0
48850,PLISSEE_20,1.0,0.45,58.6,35950,CH,UPS,0
48851,PLISSEE_WA,2.0,1.265,117.0,35950,DE,UPS,0
48852,PLISSEE_20,3.0,1.215,40.0,35950,DE,UPS,0
48853,PLISSEE_20,3.0,1.74,137.4,35950,DE,UPS,0
48854,PLISSEE_20,8.0,12.575,1272.0,26431,DE,UPS,0
48855,PLISSEE_20,1.0,1.24,109.5,35950,DE,UPS,0
48860,PLISSEE_20,2.0,0.0,0.0,25151,DE,DHL,0
48863,LAMELLE,3.0,0.0,450.0,19461,DE,TOUR_SPED,0
48870,PLISSEE_20,20.0,0.0,0.0,15772,DE,DHL,0
48877,PLISSEE_20,1.0,0.0,55.0,22756,CH,UPS_CH,0
48878,KOLLEKTION,1.0,0.0,0.0,29597,DE,DHL,0
48879,LAMELLENVO,0.3,0.0,0.0,18897,DE,DHL,0
48882,SCHNUR,5.0,0.0,0.0,16402,DE,DHL,0
48884,PLISSEE_20,2.0,0.0,0.0,24019,DE,DHL,0
48890,SCHNUR,30.0,0.0,0.0,20827,DE,DHL,0
48891,LAMELLE,1.0,0.0,0.0,35699,DE,DHL,0
48892,LAMELLE,4.0,0.0,0.0,27570,DE,DHL,0
48893,LAMELLE,3.0,0.0,0.0,22674,DE,DHL,0
48895,ROLLEN,5.0,0.0,0.0,22756,CH,DHL,0
48896,ROLLEN,10.0,0.0,0.0,15932,DE,DHL,0
48897,SONSTIGE,1.0,0.0,0.0,27686,FR,DHL,0
48899,LAMELLE,90.0,0.0,4891.0,18457,DE,TOUR_SPED,0
48900,BEFESTIGUN,1.0,0.0,0.0,33609,DE,DHL,0
48901,ROLLO,8.0,0.0,0.0,19355,DE,DHL,0
48903,GETRIEBE,1.0,0.0,0.0,29588,FR,DHL,0
48906,GETRIEBE,1.0,0.0,0.0,36978,DE,DHL,0
48907,BEFESTIGUN,30.0,0.0,0.0,26540,DE,DHL,0
48908,LAMELLE,57.0,0.0,3151.0,30156,DE,TOUR_SPED,0
48912,INSCHUTZ,4.0,0.0,600.0,19082,DE,TOUR_SPED,0
48915,KOLLEKTION,1.0,0.0,0.0,35863,DE,DHL,0
48916,KOLLEKTION,1.0,0.0,0.0,34406,DE,DHL,0
48917,KOLLEKTION,1.0,0.0,0.0,34651,DE,DHL,0
48918,KOLLEKTION,1.0,0.0,0.0,22860,DE,DHL,0
48920,INSCHUTZ,2.0,0.0,0.0,33252,BE,TOUR_SPED,0
48922,INSCHUTZ,6.0,0.0,0.0,25786,DE,TOUR_SPED,0
48923,PRÜFUNG,2.0,0.0,759.5,25889,DE,TOUR_SPED,0
48924,ROLLO,4.0,0.0,843.4,22674,DE,TOUR_SPED,0
48925,LAMELLE,8.0,0.0,1986.0,15735,DE,TOUR_SPED,0
48928,LAMELLE,2.0,0.0,345.0,20751,DE,TOUR_SPED,0
48929,INSCHUTZ,2.0,0.0,0.0,22407,DE,TOUR_SPED,0
48932,LAMELLE,2.0,0.0,276.5,20407,DE,TOUR_SPED,0
48933,LAMELLE,5.0,0.0,267.0,28084,DE,TOUR_SPED,0
48934,LAMELLE,225.0,0.0,1396.0,15719,DE,TOUR_SPED,0
48938,INSCHUTZ,3.0,0.0,0.0,31097,DE,TOUR_SPED,0
48940,INSCHUTZ,3.0,0.0,0.0,28324,DE,TOUR_SPED,0
48942,LAMELLE,45.0,0.0,735.0,17176,DE,TOUR_SPED,0
48944,LAMELLE,12.0,0.0,687.0,33989,DE,TOUR_SPED,0
48945,INSCHUTZ,2.0,0.0,0.0,31015,DE,TOUR_SPED,0
48946,LAMELLE,222.0,0.0,490.0,16081,DE,TOUR_SPED,0
48947,LAMELLE,2.0,0.0,320.0,16081,DE,TOUR_SPED,0
48950,FVORHANG,11.0,0.0,549.0,15308,DE,TOUR_SPED,0
48951,FVORHANG,2.0,0.0,840.0,15308,DE,TOUR_SPED,0
48952,INSCHUTZ,2.0,0.0,212.0,17577,DE,TOUR_SPED,0
48954,LAMELLE,2.0,0.0,270.0,19644,DE,TOUR_SPED,0
48955,FVORHANG,11.0,0.0,578.0,25224,DE,TOUR_SPED,0
48956,INSCHUTZ,3.0,0.0,0.0,34287,LU,TOUR_SPED,0
48957,ROLLO,1.0,3.09,128.0,35950,DE,UPS,0
48958,ROLLO,1.0,5.6,190.0,35950,DE,UPS,0
48959,ROLLO,2.0,7.945,390.0,35950,DE,UPS,0
48960,ROLLO,3.0,12.0,240.0,35950,DE,UPS,0
48961,ROLLO,1.0,4.675,185.0,35950,DE,UPS,0
48962,ROLLO,4.0,5.245,230.0,35950,DE,UPS,0
48963,ROLLO,1.0,4.66,183.0,35950,DE,UPS,0
48964,PLISSEE_20,2.0,1.26,111.4,35950,DE,UPS,0
48965,PLISSEE_20,7.0,5.25,236.0,35950,DE,UPS,0
48966,ROLLO,1.0,4.545,186.0,35950,DE,UPS,0
48967,PLISSEE_20,1.0,1.29,111.2,35950,DE,UPS,0
48968,PLISSEE_20,1.0,1.355,97.3,35950,AT,UPS,0
48969,ROLLO,2.0,10.725,391.0,35950,DE,UPS,0
48970,PLISSEE_20,2.0,1.025,48.6,35950,DE,UPS,0
48971,PLISSEE_WA,3.0,2.485,152.2,35950,DE,UPS,0
48972,ROLLO,3.0,1.47,115.0,35950,DE,UPS,0
48973,ROLLO,2.0,4.435,307.0,35950,DE,UPS,0
48974,ROLLO,1.0,4.67,150.0,35950,DE,UPS,0
48975,ROLLO,6.0,1.87,146.0,35950,DE,UPS,0
48976,ROLLO,1.0,1.82,83.0,35950,DE,UPS,0
48977,ROLLO,1.0,1.415,120.0,35950,CH,UPS,0
48978,ROLLO,5.0,13.219999999999999,515.0,35950,DE,UPS,0
48979,ROLLO,1.0,1.365,90.5,35950,DE,UPS,0
48980,PLISSEE_20,3.0,2.81,168.0,25386,DE,UPS,0
48981,ROLLO,1.0,6.11,225.0,35950,DE,UPS,0
48982,PLISSEE_20,4.0,3.07,161.8,19322,DE,UPS,0
48983,ROLLO,3.0,4.25,210.0,22490,DE,UPS,0
48984,PLISSEE_WA,1.0,1.03,80.4,25533,DE,UPS,0
48985,PLISSEE_20,1.0,1.13,108.5,16064,DE,UPS,0
48986,ROLLO,1.0,1.87,126.0,35950,DE,UPS,0
48987,PLISSEE_20,2.0,1.47,159.0,33665,DE,UPS,0
48988,PLISSEE_20,2.0,1.85,197.89999999999998,19074,DE,UPS,0
48989,PLISSEE_20,3.0,1.55,108.8,15540,DE,UPS,0
48990,PLISSEE_20,3.0,1.74,160.8,26404,DE,UPS,0
48991,PLISSEE_WA,4.0,3.08,271.9,17250,DE,UPS,0
48992,PLISSEE_20,2.0,2.06,83.4,35950,DE,UPS,0
48993,PLISSEE_WA,2.0,2.78,100.6,15540,DE,UPS,0
48994,PLISSEE_20,16.0,0.75,80.3,20483,DE,UPS,0
48995,ROLLO,1.0,2.86,97.3,18211,DE,UPS,0
48996,PLISSEE_20,1.0,1.43,125.0,20727,DE,UPS,0
48997,ROLLO,1.0,2.93,97.3,19322,DE,UPS,0
48998,PLISSEE_20,2.0,1.025,40.8,35950,DE,UPS,0
48999,PLISSEE_WA,2.0,1.3,63.5,19055,DE,UPS,0
49000,PLISSEE_20,1.0,1.03,97.8,23006,DE,UPS,0
49001,REPARATUR,1.0,1.69,99.9,26487,DE,UPS,0
49002,PLISSEE_20,3.0,1.97,232.1,15067,DE,UPS,0
49003,PLISSEE_20,1.0,1.16,111.0,29139,DE,UPS,0
49004,ROLLO,1.0,11.22,200.0,19644,DE,UPS,0
49005,ROLLO,1.0,6.18,210.0,16907,DE,UPS,0
49006,ROLLO,3.0,3.875,131.0,35950,DE,UPS,0
49007,ROLLO,2.0,12.03,385.0,30160,FR,UPS,2
49008,PLISSEE_20,2.0,1.485,137.4,35950,DE,UPS,0
49009,ROLLO,2.0,4.395,110.0,35950,AT,UPS,0
49010,PLISSEE_20,2.0,1.36,67.7,35950,CH,UPS,0
49011,ROLLO,2.0,3.43,117.0,35950,DE,UPS,0
49012,PLISSEE_20,2.0,2.1,141.5,16921,DE,UPS,0
49013,PLISSEE_WA,1.0,1.28,97.7,35950,DE,UPS,0
49014,PLISSEE_20,1.0,1.61,86.7,15540,DE,UPS,0
49015,PLISSEE_20,2.0,1.92,142.0,25386,DE,UPS,0
49016,PLISSEE_20,2.0,3.61,267.5,27297,DE,UPS,0
49017,PLISSEE_20,2.0,2.75,201.4,29943,DE,UPS,0
49018,ROLLO,2.0,4.66,167.7,35963,FR,UPS,0
49019,PLISSEE_20,4.0,5.07,347.9,37136,IT,UPS,0
49020,ROLLO,1.0,3.35,115.0,30012,IT,UPS,0
49021,ROLLO,1.0,2.35,117.0,18592,DE,UPS,0
49022,PLISSEE_WA,2.0,2.47,74.3,24605,DE,UPS,0
49023,ROLLO,1.0,3.38,140.0,16395,DE,UPS,0
49024,JALOUSIE,1.0,3.97,150.0,33820,DE,UPS,0
49025,ROLLO,1.0,4.64,124.0,26303,DE,UPS,0
49026,PLISSEE_WA,1.0,2.19,57.8,26837,DE,UPS,0
49027,PLISSEE_20,9.0,5.39,219.9,27949,DE,UPS,0
49028,SONSTIGE,24.0,2.55,0.0,16594,DE,UPS,0
49029,ROLLO,1.0,6.15,144.0,19355,DE,UPS,0
49030,ROLLO,1.0,4.66,166.0,23810,DE,UPS,0
49031,PLISSEE_20,1.0,1.49,100.1,35950,DE,UPS,0
49032,PLISSEE_20,1.0,1.22,114.5,15689,DE,UPS,0
49033,PLISSEE_WA,8.0,5.99,585.0,16411,DE,UPS,0
49034,PLISSEE_20,3.0,2.03,156.8,29469,DE,UPS,0
49035,ROLLO,2.0,3.265,236.0,35950,AT,UPS,0
49036,FVORHANG,6.0,1.66,150.0,17705,DE,UPS,0
49037,PLISSEE_20,14.0,4.74,223.0,22756,CH,UPS_CH,0
49038,PLISSEE_20,8.0,5.65,445.5,22756,CH,UPS_CH,0
49039,ROLLO,1.0,10.36,215.5,22756,CH,UPS_CH,0
49040,PLISSEE_20,4.0,1.47,98.2,22756,CH,UPS_CH,0
49041,PLISSEE_20,2.0,1.175,48.7,35950,DE,UPS,0
49042,PLISSEE_WA,1.0,3.29,189.2,35950,DE,UPS,0
49043,ROLLO,2.0,4.06,191.4,35950,DE,UPS,0
49044,PLISSEE_20,2.0,1.11,49.5,35950,DE,UPS,0
49045,PLISSEE_20,2.0,1.2,50.2,35950,DE,UPS,0
49046,PLISSEE_20,2.0,2.37,166.4,35950,DE,UPS,0
49047,PLISSEE_20,4.0,2.64,344.4,19298,DE,UPS,0
49048,PLISSEE_WA,3.0,4.54,173.3,24605,DE,UPS,0
49049,PLISSEE_20,1.0,0.685,52.2,35950,AT,UPS,0
49050,FVORHANG,1.0,0.55,50.0,15207,DE,UPS,0
49051,PLISSEE_WA,1.0,1.14,59.3,17348,DE,UPS,0
49052,PLISSEE_WA,3.0,5.12,197.0,33813,DE,UPS,0
49053,FVORHANG,1.0,0.62,62.0,28586,DE,UPS,0
49054,PLISSEE_WA,1.0,0.88,63.9,15971,DE,UPS,0
49055,PLISSEE_WA,1.0,2.7,140.6,35950,DE,UPS,0
49056,PLISSEE_20,4.0,2.615,64.7,35950,DE,UPS,0
49057,PLISSEE_20,1.0,0.34,17.5,29198,DE,UPS,0
49058,PLISSEE_20,1.0,2.51,153.7,35950,DE,UPS,0
49059,FVORHANG,1.0,0.63,60.0,21773,DE,UPS,0
49060,PLISSEE_20,1.0,0.58,42.8,15494,DE,UPS,0
49061,PLISSEE_20,2.0,1.02,0.0,18280,DE,UPS,0
49062,PLISSEE_20,2.0,1.03,0.0,18280,DE,UPS,0
49063,PLISSEE_20,2.0,2.995,121.5,35950,AT,UPS,0
49064,PLISSEE_20,1.0,1.47,90.0,20734,DE,UPS,0
49065,PLISSEE_WA,2.0,2.19,202.9,35950,DE,UPS,0
49066,PLISSEE_20,4.0,2.21,122.80000000000001,24192,DE,UPS,0
49067,PLISSEE_20,1.0,0.92,80.0,25091,DE,UPS,0
49068,PLISSEE_20,3.0,2.685,134.0,35950,DE,UPS,0
49069,PLISSEE_20,1.0,0.86,69.4,35950,CH,UPS,0
49070,PLISSEE_20,6.0,7.29,450.7,20599,DE,UPS,0
49071,PLISSEE_20,9.0,7.94,191.6,21708,BE,UPS,0
49072,PLISSEE_20,6.0,2.89,287.5,20259,DE,UPS,0
49073,PLISSEE_20,1.0,0.9,70.8,15327,DE,UPS,0
49074,PLISSEE_WA,1.0,0.71,52.0,36385,DE,UPS,0
49075,PLISSEE_20,2.0,1.0,58.0,15153,DE,UPS,0
49076,PLISSEE_20,2.0,1.13,52.1,20599,DE,UPS,0
49077,ROLLO,2.0,5.325,244.0,35950,DE,UPS,0
49078,PLISSEE_20,2.0,1.19,59.4,20780,DE,UPS,0
49079,PLISSEE_20,1.0,0.65,50.3,27069,DE,UPS,0
49080,PLISSEE_WA,3.0,4.41,258.2,35950,DE,UPS,0
49081,PLISSEE_20,2.0,1.09,52.0,15569,DE,UPS,0
49082,PLISSEE_20,2.0,0.88,89.4,23533,DE,UPS,0
49083,PLISSEE_20,4.0,3.425,272.5,35950,DE,UPS,0
49084,PLISSEE_20,2.0,1.23,57.4,15051,DE,UPS,0
49085,REPARATUR,1.0,1.35,99.9,18066,DE,UPS,0
49086,PLISSEE_20,7.0,3.93,214.7,15640,DE,UPS,0
49087,ROLLO,1.0,1.595,95.0,35950,DE,UPS,0
49088,ROLLO,1.0,3.1,166.0,24492,DE,UPS,0
49089,ROLLO,1.0,1.61,120.0,19355,DE,UPS,0
49090,ROLLO,1.0,3.36,123.7,17011,DE,UPS,0
49091,ROLLO,1.0,3.25,116.0,35950,DE,UPS,0
49092,PLISSEE_20,2.0,2.11,82.6,15094,DE,UPS,0
49093,ROLLO,9.0,2.48,99.0,35950,DE,UPS,0
49094,ROLLO,2.0,6.48,276.5,30573,IT,UPS,0
49095,ROLLO,1.0,3.19,97.5,27210,DE,UPS,0
49096,ROLLO,1.0,2.82,121.0,19355,CH,UPS,0
49097,ROLLO,1.0,4.93,190.0,35950,DE,UPS,0
49098,ROLLO,1.0,1.165,100.0,35950,DE,UPS,0
49100,ROLLO,1.0,1.81,110.0,35950,DE,UPS,0
49101,ROLLO,1.0,1.22,80.0,35950,DE,UPS,0
49102,PLISSEE_20,1.0,0.97,61.5,35950,DE,UPS,0
49103,ROLLO,2.0,7.015,281.2,35950,DE,UPS,0
49104,ROLLO,3.0,1.83,110.0,35950,DE,UPS,0
49105,ROLLO,1.0,1.245,60.0,35950,CH,UPS,0
49106,VARIOROLLO,6.0,0.0,901.0,28731,BE,UPS,0
49107,PLISSEE_20,4.0,2.91,92.5,27629,DE,UPS,0
49108,PLISSEE_20,2.0,2.28,242.10000000000002,15483,DE,UPS,0
49109,PLISSEE_20,3.0,3.54,292.3,33346,DE,UPS,0
49110,ROLLO,2.0,5.03,246.0,35950,CH,UPS,0
49111,ROLLO,2.0,4.86,203.6,20175,DE,UPS,0
49112,PLISSEE_20,4.0,3.08,165.1,24347,DE,UPS,0
49113,ROLLO,1.0,1.14,97.3,19355,DE,UPS,0
49114,JALOUSIE,4.0,10.16,457.1,30440,IT,UPS,0
49115,PLISSEE_WA,6.0,4.94,414.7,29198,DE,UPS,0
49116,PLISSEE_20,5.0,3.17,211.2,27461,DE,UPS,0
49117,ROLLO,3.0,1.06,82.0,35950,DE,UPS,0
49118,ROLLO,1.0,2.135,126.0,35950,CH,UPS,0
49119,PLISSEE_WA,3.0,1.66,49.8,18170,DE,UPS,0
49120,ROLLO,4.0,3.79,168.0,35950,DE,UPS,0
49121,JALOUSIE,2.0,28.45,404.0,35950,DE,UPS,0
49122,ROLLO,2.0,5.06,189.9,18430,DE,UPS,0
49123,ROLLO,3.0,1.69,90.0,35950,DE,UPS,0
49124,ROLLO,2.0,6.4,229.0,27461,DE,UPS,0
49125,PLISSEE_20,9.0,6.63,231.89999999999998,35950,DE,UPS,0
49126,ROLLO,4.0,10.28,223.0,30644,DE,UPS,0
49127,ROLLO,3.0,8.69,120.6,35950,DE,UPS,0
49128,PLISSEE_20,1.0,1.405,122.1,35950,DE,UPS,0
49129,FVORHANG,5.0,2.51,164.39999999999998,24526,DE,UPS,0
49130,PLISSEE_WA,10.0,9.58,544.9,33163,IT,UPS,0
49131,PLISSEE_20,1.0,1.0,85.9,35950,CH,UPS,0
49132,JALOUSIE,5.0,12.38,555.7,20727,DE,UPS,0
49133,JALOUSIE,1.0,2.42,65.2,15971,DE,UPS,0
49134,ROLLO,3.0,8.95,120.6,35950,DE,UPS,0
49135,PLISSEE_WA,2.0,1.41,58.7,35950,DE,UPS,0
49136,FVORHANG,5.0,2.79,311.0,20382,DE,UPS,0
49137,ROLLO,2.0,10.39,376.0,35950,DE,UPS,0
49138,LAMELLE,2.0,0.0,586.0,29695,DE,AUSL._FA,0
49139,PLISSEE_20,25.0,0.0,1618.0,16907,DE,AUSL._FA,0
49140,ROLLO,3.0,8.48,384.1,26409,DE,UPS,0
49141,PLISSEE_20,2.0,1.2,104.4,35950,DE,UPS,0
49142,ROLLO,8.0,11.77,464.0,35950,DE,UPS,0
49143,PLISSEE_20,3.0,2.36,156.0,22009,DE,UPS,0
49144,PLISSEE_20,1.0,1.88,107.5,27461,DE,UPS,0
49145,PLISSEE_20,1.0,1.38,106.7,35950,DE,UPS,0
49146,PLISSEE_20,1.0,1.51,77.3,36598,DE,UPS,0
49147,PLISSEE_20,1.0,1.78,94.7,23833,DE,UPS,0
49148,PLISSEE_WA,2.0,1.59,130.7,35950,DE,UPS,0
49149,JALOUSIE,1.0,11.06,200.0,22515,DE,UPS,0
49150,PLISSEE_20,20.0,19.58,707.2,21438,DE,UPS,0
49151,PLISSEE_20,3.0,3.135,270.5,35950,AT,UPS,0
49152,PLISSEE_20,2.0,2.105,170.2,35950,DE,UPS,0
49153,PLISSEE_20,2.0,1.275,118.4,35950,DE,UPS,0
49154,PLISSEE_WA,2.0,1.795,74.6,35950,DE,UPS,0
49155,ROLLO,1.0,6.14,205.0,28984,DE,UPS,0
49156,ROLLO,1.0,5.01,200.0,21709,FR,UPS,0
49157,ROLLO,1.0,2.37,81.0,36987,FR,UPS,0
49158,ROLLO,2.0,4.02,221.0,15225,DE,UPS,0
49159,ROLLO,10.0,0.0,799.0,20750,DE,UPS,0
49160,ROLLO,1.0,3.82,166.0,29643,DE,UPS,0
49161,ROLLO,1.0,2.02,159.0,15922,DE,UPS,0
49162,ROLLO,3.0,6.78,271.0,15932,DE,UPS,0
49163,PLISSEE_WA,2.0,1.755,148.4,35950,DE,UPS,0
49164,PLISSEE_20,6.0,2.2,33.5,28984,DE,UPS,0
49165,PLISSEE_WA,3.0,1.55,132.7,36166,DE,UPS,0
49166,PLISSEE_20,2.0,1.3,56.5,18009,DE,UPS,0
49167,PLISSEE_WA,1.0,0.985,72.2,35950,AT,UPS,0
49168,PLISSEE_20,6.0,3.61,170.2,20796,DE,UPS,0
49169,PLISSEE_WA,4.0,3.33,256.8,25077,DE,UPS,0
49170,PLISSEE_20,3.0,1.57,98.0,16395,DE,UPS,0
49171,PLISSEE_20,9.0,5.66,624.9,15246,DE,UPS,0
49172,PLISSEE_20,12.0,6.37,296.0,29469,DE,UPS,0
49173,PLISSEE_20,2.0,1.64,138.5,19347,DE,UPS,0
49174,PLISSEE_20,2.0,1.275,130.3,35950,CH,UPS,0
49175,PLISSEE_20,1.0,1.37,113.2,15935,DE,UPS,0
49176,PLISSEE_20,7.0,3.7,220.2,20827,DE,UPS,0
49177,ROLLO,1.0,3.58,128.1,35950,DE,UPS,0
49178,PLISSEE_20,1.0,1.01,77.3,15569,DE,UPS,0
49179,PLISSEE_20,4.0,3.95,222.2,15809,DE,UPS,0
49180,ROLLO,1.0,0.785,99.0,35950,DE,UPS,0
49181,FALTROLLO,3.0,2.78,158.7,15133,DE,UPS,0
49182,PLISSEE_WA,1.0,1.55,124.7,16411,DE,UPS,0
49183,LAMELLE,45.0,0.0,735.0,17176,DE,SPED,0
49184,PLISSEE_20,6.0,4.74,364.5,30356,DE,UPS,0
49185,LAMELLE,2.0,0.0,346.5,28011,DE,SPED,0
49186,LAMELLE,4.0,0.0,1064.0,33142,BE,SPED,4
49188,ROLLO,2.0,2.87,105.0,35950,DE,UPS,0
49189,PLISSEE_20,1000.0,3.17,48.0,35950,DE,UPS,0
49190,ROLLO,1.0,1.68,136.2,35950,DE,UPS,0
49191,LAMELLE,16.0,2.29,0.0,25512,DE,UPS,0
49192,ROLLO,3.0,3.125,123.0,35950,DE,UPS,0
49193,LAMELLE,120.0,2.03,0.0,20381,DE,UPS,0
49194,LAMELLE,20.0,1.07,0.0,19355,DE,UPS,0
49195,LAMELLE,56.0,2.78,0.0,23338,DE,UPS,0
49196,PLISSEE_20,2.0,1.47,60.2,35950,DE,UPS,0
49197,PLISSEE_20,6.0,2.89,143.6,22756,CH,UPS_CH,0
49198,PRÜFUNG,1.0,1.19,105.0,22756,CH,UPS_CH,0
49199,PLISSEE_20,2.0,0.72,23.7,22756,CH,UPS_CH,0
49200,ROLLO,9.0,8.005,375.0,35950,DE,UPS,0
49201,PLISSEE_20,2.0,1.305,130.0,35950,DE,UPS,0
49202,ROLLO,3.0,3.21,121.0,35950,DE,UPS,3
49203,PLISSEE_WA,2.0,1.51,125.4,35950,DE,UPS,0
49204,ROLLO,2.0,3.59,110.0,35950,DE,UPS,0
49205,PLISSEE_20,5.0,0.0,232.5,23178,DE,UPS,0
49206,ROLLO,3.0,2.545,124.0,35950,DE,UPS,0
49207,ROLLO,4.0,3.71,157.2,35950,DE,UPS,0
49208,ROLLO,2.0,3.65,105.0,35950,DE,UPS,0
49209,PLISSEE_20,3.0,2.465,175.4,35950,AT,UPS,0
49210,ROLLO,3.0,9.05,141.3,35950,DE,UPS,0
49211,ROLLO,3.0,7.27,329.9,35950,DE,UPS,0
49212,ROLLO,1.0,3.085,74.0,35950,DE,UPS,0
49213,PLISSEE_20,6.0,4.42,262.79999999999995,37338,DE,UPS,0
49214,PLISSEE_20,3.0,3.25,243.4,20105,DE,UPS,0
49215,ROLLO,3.0,11.905,475.0,35950,DE,UPS,0
49216,PLISSEE_20,3.0,2.07,143.0,18627,DE,UPS,0
49217,PLISSEE_WA,2.0,2.15,69.0,20710,DE,UPS,0
49218,ROLLO,1.0,5.415,188.0,35950,AT,UPS,0
49219,PLISSEE_20,2.0,2.41,119.0,37338,DE,UPS,0
49220,PLISSEE_20,1.0,1.96,100.0,15752,DE,UPS,0
49221,KOLLEKTION,2.0,4.24,0.0,29198,DE,UPS,0
49222,PLISSEE_20,3.0,2.24,219.5,15187,DE,UPS,0
49223,PLISSEE_20,3.0,2.5,162.0,25962,DE,UPS,0
49224,ROLLO,1.0,4.595,184.0,35950,DE,UPS,0
49225,PLISSEE_20,1.0,1.98,99.5,15540,DE,UPS,0
49226,PLISSEE_WA,1.0,1.21,63.8,25556,DE,UPS,0
